engine_no,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_measurement_1,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_5,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_10,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,sensor_measurement_22,sensor_measurement_23
89,190,0.0009,0.0003,100.0,518.67,642.89,1594.55,1420.09,14.62,21.61,552.31,2388.16,9073.85,1.3,47.72,520.91,2388.15,8145.31,8.4662,0.03,394,2388,100.0,38.59,23.1022,,
89,191,0.0043,-0.0001,100.0,518.67,643.4,1595.43,1412.1,14.62,21.61,552.49,2388.18,9069.91,1.3,47.94,520.36,2388.17,8150.94,8.4703,0.03,393,2388,100.0,38.58,23.1726,,
89,192,-0.0025,-0.0001,100.0,518.67,642.84,1597.03,1420.85,14.62,21.61,552.57,2388.16,9065.61,1.3,47.79,520.74,2388.16,8143.91,8.4762,0.03,395,2388,100.0,38.79,23.2304,,
89,193,-0.002,-0.0005,100.0,518.67,643.29,1593.05,1416.22,14.62,21.61,552.76,2388.13,9063.91,1.3,47.65,520.78,2388.16,8140.38,8.4662,0.03,394,2388,100.0,38.56,23.2332,,
89,194,0.0012,-0.0001,100.0,518.67,643.36,1588.51,1413.85,14.62,21.61,552.38,2388.18,9073.71,1.3,47.82,520.69,2388.13,8146.13,8.4624,0.03,394,2388,100.0,38.5,23.0612,,
89,195,-0.0012,0.0004,100.0,518.67,643.12,1600.09,1419.15,14.62,21.61,552.23,2388.14,9073.76,1.3,47.74,520.25,2388.18,8149.0,8.5063,0.03,396,2388,100.0,38.52,23.1635,,
89,196,-0.0021,-0.0,100.0,518.67,643.52,1596.3,1421.22,14.62,21.61,551.61,2388.14,9073.72,1.3,47.9,520.0,2388.2,8145.96,8.4903,0.03,394,2388,100.0,38.49,23.1272,,
89,197,-0.0012,0.0004,100.0,518.67,643.3,1600.02,1421.18,14.62,21.61,552.91,2388.17,9070.83,1.3,48.01,520.48,2388.23,8145.73,8.5029,0.03,395,2388,100.0,38.72,23.1597,,
89,198,0.0004,0.0,100.0,518.67,642.86,1604.79,1424.43,14.62,21.61,552.95,2388.19,9071.49,1.3,47.92,519.58,2388.18,8140.83,8.5067,0.03,395,2388,100.0,38.71,23.1306,,
89,199,-0.0012,-0.0005,100.0,518.67,643.36,1600.86,1421.55,14.62,21.61,552.06,2388.14,9067.11,1.3,48.16,520.15,2388.2,8144.76,8.5341,0.03,394,2388,100.0,38.51,23.1787,,
89,200,0.0024,-0.0002,100.0,518.67,643.68,1596.87,1430.57,14.62,21.61,552.48,2388.15,9080.92,1.3,47.77,520.6,2388.12,8141.04,8.4889,0.03,395,2388,100.0,38.53,23.141,,
89,201,-0.0064,0.0004,100.0,518.67,643.13,1596.76,1419.0,14.62,21.61,551.71,2388.2,9074.07,1.3,47.96,520.45,2388.24,8146.74,8.487,0.03,396,2388,100.0,38.46,23.2566,,
89,202,-0.0017,-0.0003,100.0,518.67,643.35,1606.57,1428.24,14.62,21.61,551.17,2388.25,9074.29,1.3,47.94,519.93,2388.19,8146.33,8.5091,0.03,397,2388,100.0,38.64,23.1472,,
89,203,0.0014,-0.0001,100.0,518.67,644.08,1600.49,1424.47,14.62,21.61,551.92,2388.16,9073.21,1.3,48.09,519.95,2388.23,8145.67,8.5512,0.03,395,2388,100.0,38.58,23.0807,,
89,204,0.001,-0.0004,100.0,518.67,644.18,1601.77,1421.7,14.62,21.61,552.14,2388.13,9073.44,1.3,48.01,520.2,2388.2,8147.61,8.4965,0.03,395,2388,100.0,38.48,23.1124,,
89,205,0.0028,0.0003,100.0,518.67,643.08,1591.69,1420.89,14.62,21.61,551.89,2388.22,9070.03,1.3,48.09,520.12,2388.18,8147.35,8.4739,0.03,396,2388,100.0,38.45,23.1243,,
89,206,0.0004,-0.0003,100.0,518.67,643.32,1597.98,1421.76,14.62,21.61,552.3,2388.2,9084.69,1.3,48.2,519.95,2388.21,8147.44,8.5319,0.03,397,2388,100.0,38.52,23.0154,,
89,207,-0.0011,-0.0001,100.0,518.67,643.46,1606.5,1428.42,14.62,21.61,551.22,2388.21,9072.4,1.3,47.8,520.07,2388.23,8149.71,8.4962,0.03,397,2388,100.0,38.32,23.0773,,
89,208,-0.0019,-0.0002,100.0,518.67,643.47,1596.54,1422.41,14.62,21.61,551.76,2388.18,9077.19,1.3,47.98,519.84,2388.21,8147.84,8.5044,0.03,395,2388,100.0,38.55,23.0596,,
89,209,0.002,0.0003,100.0,518.67,643.7,1605.06,1430.72,14.62,21.61,551.78,2388.18,9084.43,1.3,48.02,519.84,2388.17,8152.54,8.5577,0.03,395,2388,100.0,38.66,23.2052,,
89,210,0.0023,0.0002,100.0,518.67,643.44,1599.78,1430.95,14.62,21.61,551.88,2388.22,9083.76,1.3,48.08,519.71,2388.23,8146.38,8.5016,0.03,395,2388,100.0,38.46,23.0903,,
89,211,0.0017,0.0002,100.0,518.67,643.33,1599.81,1429.88,14.62,21.61,551.31,2388.25,9076.24,1.3,48.04,520.36,2388.19,8144.51,8.5125,0.03,396,2388,100.0,38.48,23.0963,,
89,212,0.0003,0.0002,100.0,518.67,643.21,1598.68,1432.5,14.62,21.61,550.91,2388.17,9079.18,1.3,47.96,519.66,2388.25,8150.45,8.4891,0.03,396,2388,100.0,38.38,23.0103,,
89,213,0.0001,-0.0003,100.0,518.67,643.49,1604.45,1426.52,14.62,21.61,550.85,2388.21,9085.94,1.3,48.16,519.63,2388.24,8153.07,8.534,0.03,397,2388,100.0,38.25,23.16,,
89,214,0.0008,0.0003,100.0,518.67,643.24,1596.72,1426.05,14.62,21.61,551.15,2388.21,9081.74,1.3,47.99,519.7,2388.27,8156.26,8.5041,0.03,396,2388,100.0,38.54,23.1833,,
89,215,0.0018,0.0,100.0,518.67,643.39,1603.19,1430.73,14.62,21.61,551.09,2388.2,9085.55,1.3,48.18,519.49,2388.16,8151.41,8.5356,0.03,396,2388,100.0,38.3,23.0166,,
89,216,0.0004,0.0001,100.0,518.67,643.6,1604.76,1427.66,14.62,21.61,551.46,2388.26,9074.32,1.3,48.02,519.68,2388.21,8155.37,8.5259,0.03,395,2388,100.0,38.36,23.0164,,
89,217,0.006,-0.0002,100.0,518.67,643.18,1603.61,1431.32,14.62,21.61,551.03,2388.17,9081.82,1.3,48.39,519.86,2388.22,8154.8,8.4936,0.03,397,2388,100.0,38.19,23.09,,
80,1,-0.0037,0.0002,100.0,518.67,642.66,1588.3,1392.25,14.62,21.61,553.3,2388.17,9052.54,1.3,47.44,521.76,2388.13,8130.23,8.4377,0.03,393,2388,100.0,38.66,23.2146,,
80,2,0.0008,-0.0001,100.0,518.67,642.55,1590.37,1413.83,14.62,21.61,554.33,2388.08,9047.61,1.3,47.62,521.62,2388.12,8136.26,8.4602,0.03,393,2388,100.0,38.83,23.3626,,
80,3,0.0004,-0.0005,100.0,518.67,643.62,1586.74,1408.62,14.62,21.61,553.94,2388.12,9055.27,1.3,47.46,521.51,2388.1,8131.42,8.399,0.03,393,2388,100.0,38.78,23.2833,,
80,4,0.0007,-0.0003,100.0,518.67,643.04,1589.6,1412.19,14.62,21.61,553.18,2388.13,9047.89,1.3,47.51,520.98,2388.09,8133.99,8.4308,0.03,395,2388,100.0,39.01,23.3077,,
80,5,-0.0032,-0.0001,100.0,518.67,642.1,1587.23,1408.13,14.62,21.61,552.94,2388.13,9057.0,1.3,47.59,521.22,2388.09,8127.56,8.4253,0.03,393,2388,100.0,38.92,23.1403,,
80,6,0.0011,0.0003,100.0,518.67,642.17,1592.74,1410.83,14.62,21.61,553.13,2388.09,9051.94,1.3,47.51,521.66,2388.07,8133.47,8.467,0.03,395,2388,100.0,38.8,23.387,,
80,7,0.0028,0.0005,100.0,518.67,642.44,1590.79,1409.0,14.62,21.61,552.91,2388.11,9051.56,1.3,47.41,521.28,2388.1,8133.93,8.4333,0.03,394,2388,100.0,38.9,23.2716,,
80,8,-0.0022,-0.0004,100.0,518.67,642.24,1580.72,1408.6,14.62,21.61,553.27,2388.13,9053.9,1.3,47.48,521.96,2388.07,8129.63,8.4129,0.03,393,2388,100.0,38.83,23.2389,,
80,9,0.0023,-0.0003,100.0,518.67,642.27,1580.36,1414.7,14.62,21.61,553.21,2388.13,9049.19,1.3,47.75,521.39,2388.13,8130.14,8.4519,0.03,393,2388,100.0,38.76,23.3685,,
80,10,0.0015,-0.0004,100.0,518.67,643.42,1587.59,1416.48,14.62,21.61,553.88,2388.09,9056.24,1.3,47.52,521.85,2388.13,8134.07,8.4274,0.03,393,2388,100.0,38.68,23.2907,,
80,11,-0.0028,0.0001,100.0,518.67,642.99,1593.0,1409.51,14.62,21.61,553.91,2388.11,9052.87,1.3,47.58,521.33,2388.1,8134.17,8.4555,0.03,394,2388,100.0,38.78,23.2839,,
80,12,-0.003,-0.0003,100.0,518.67,643.02,1601.02,1412.01,14.62,21.61,553.02,2388.12,9058.32,1.3,47.59,520.71,2388.1,8135.77,8.4655,0.03,394,2388,100.0,38.65,23.2453,,
80,13,-0.0002,0.0003,100.0,518.67,642.91,1586.05,1408.53,14.62,21.61,552.13,2388.13,9058.03,1.3,47.68,521.6,2388.06,8131.88,8.4259,0.03,392,2388,100.0,38.85,23.3184,,
80,14,-0.0006,0.0001,100.0,518.67,642.58,1588.22,1416.61,14.62,21.61,553.06,2388.12,9060.04,1.3,47.53,522.05,2388.13,8131.76,8.409,0.03,392,2388,100.0,38.8,23.3618,,
80,15,0.0023,0.0002,100.0,518.67,642.93,1595.52,1405.62,14.62,21.61,553.59,2388.1,9050.54,1.3,47.6,521.51,2388.1,8136.69,8.4467,0.03,392,2388,100.0,38.98,23.2601,,
80,16,-0.0,0.0003,100.0,518.67,641.93,1590.07,1411.21,14.62,21.61,553.45,2388.12,9056.97,1.3,47.52,521.12,2388.14,8139.51,8.441,0.03,394,2388,100.0,38.8,23.2677,,
80,17,-0.0003,0.0001,100.0,518.67,642.38,1588.24,1403.27,14.62,21.61,553.65,2388.07,9051.17,1.3,47.58,521.9,2388.08,8137.7,8.4585,0.03,393,2388,100.0,38.79,23.2894,,
80,18,0.0025,-0.0002,100.0,518.67,642.37,1584.99,1410.61,14.62,21.61,553.29,2388.18,9056.27,1.3,47.72,520.82,2388.08,8133.8,8.4245,0.03,394,2388,100.0,38.84,23.3161,,
80,19,0.0,0.0003,100.0,518.67,642.65,1588.34,1406.36,14.62,21.61,553.56,2388.09,9053.0,1.3,47.71,521.49,2388.08,8133.71,8.4314,0.03,391,2388,100.0,39.01,23.2337,,
80,20,-0.002,-0.0001,100.0,518.67,642.58,1588.29,1404.34,14.62,21.61,553.69,2388.14,9053.59,1.3,47.5,521.15,2388.08,8133.8,8.4597,0.03,393,2388,100.0,38.75,23.2536,,
80,21,0.0008,-0.0003,100.0,518.67,642.81,1592.16,1416.05,14.62,21.61,553.74,2388.21,9056.19,1.3,47.43,520.79,2388.07,8138.11,8.4216,0.03,394,2388,100.0,38.76,23.3359,,
80,22,-0.0007,0.0001,100.0,518.67,642.98,1595.58,1411.86,14.62,21.61,553.16,2388.09,9039.34,1.3,47.63,522.13,2388.12,8132.01,8.4601,0.03,393,2388,100.0,39.05,23.2644,,
80,23,0.0006,0.0002,100.0,518.67,642.71,1579.8,1410.17,14.62,21.61,553.28,2388.1,9051.12,1.3,47.6,521.16,2388.11,8132.89,8.4144,0.03,394,2388,100.0,38.93,23.2766,,
80,24,0.0016,0.0002,100.0,518.67,642.96,1593.27,1409.32,14.62,21.61,553.07,2388.11,9054.02,1.3,47.68,521.12,2388.08,8132.99,8.4307,0.03,394,2388,100.0,38.94,23.3565,,
80,25,-0.0021,0.0001,100.0,518.67,643.14,1597.04,1408.55,14.62,21.61,553.63,2388.1,9052.77,1.3,47.5,521.76,2388.12,8131.35,8.4601,0.03,393,2388,100.0,38.85,23.3419,,
80,26,-0.0003,-0.0005,100.0,518.67,642.93,1593.45,1407.11,14.62,21.61,553.45,2388.1,9052.54,1.3,47.47,521.48,2388.17,8136.2,8.4572,0.03,394,2388,100.0,38.82,23.2487,,
80,27,0.0047,-0.0005,100.0,518.67,642.81,1593.3,1401.96,14.62,21.61,553.28,2388.11,9046.96,1.3,47.68,521.28,2388.07,8132.35,8.4631,0.03,395,2388,100.0,38.81,23.2838,,
80,28,-0.0002,-0.0001,100.0,518.67,642.6,1584.15,1407.58,14.62,21.61,553.64,2388.08,9054.48,1.3,47.53,521.37,2388.08,8133.1,8.3979,0.03,394,2388,100.0,38.79,23.2776,,
80,29,0.0018,-0.0003,100.0,518.67,642.96,1584.54,1416.0,14.62,21.61,552.87,2388.08,9051.65,1.3,47.35,521.55,2388.14,8133.77,8.4288,0.03,392,2388,100.0,38.98,23.2935,,
80,30,-0.005,0.0003,100.0,518.67,642.82,1592.69,1408.16,14.62,21.61,553.57,2388.11,9056.92,1.3,47.71,521.36,2388.11,8132.56,8.4217,0.03,392,2388,100.0,38.69,23.394,,
80,31,-0.002,0.0003,100.0,518.67,643.11,1592.38,1403.18,14.62,21.61,553.17,2388.11,9050.94,1.3,47.56,522.1,2388.15,8133.71,8.4462,0.03,393,2388,100.0,38.85,23.321,,
80,32,0.0006,0.0,100.0,518.67,642.66,1589.59,1405.0,14.62,21.61,553.82,2388.08,9055.39,1.3,47.3,521.91,2388.14,8134.13,8.4081,0.03,392,2388,100.0,38.76,23.2931,,
80,33,0.0016,-0.0003,100.0,518.67,642.72,1591.63,1412.88,14.62,21.61,554.13,2388.1,9055.75,1.3,47.62,521.62,2388.09,8137.43,8.4606,0.03,392,2388,100.0,38.62,23.1953,,
80,34,-0.0004,0.0001,100.0,518.67,642.76,1593.83,1414.18,14.62,21.61,553.41,2388.1,9060.29,1.3,47.62,521.49,2388.05,8134.68,8.4514,0.03,393,2388,100.0,38.92,23.3678,,
80,35,0.0012,0.0001,100.0,518.67,642.56,1588.19,1415.91,14.62,21.61,553.06,2388.14,9051.46,1.3,47.63,520.97,2388.06,8134.78,8.4187,0.03,394,2388,100.0,38.84,23.191,,
80,36,0.0025,-0.0001,100.0,518.67,642.8,1587.58,1412.64,14.62,21.61,553.23,2388.15,9053.12,1.3,47.66,521.45,2388.12,8139.26,8.4518,0.03,392,2388,100.0,38.91,23.2912,,
80,37,-0.0055,-0.0003,100.0,518.67,642.85,1585.26,1415.51,14.62,21.61,553.17,2388.1,9053.21,1.3,47.6,521.34,2388.13,8137.38,8.4229,0.03,392,2388,100.0,38.73,23.2421,,
80,38,-0.0011,0.0003,100.0,518.67,642.46,1583.13,1406.84,14.62,21.61,553.45,2388.13,9047.88,1.3,47.51,521.81,2388.02,8133.52,8.4504,0.03,393,2388,100.0,38.88,23.319,,
80,39,-0.002,-0.0001,100.0,518.67,642.79,1581.22,1406.37,14.62,21.61,554.09,2388.09,9056.5,1.3,47.52,521.43,2388.08,8131.77,8.4465,0.03,393,2388,100.0,38.82,23.3046,,
80,40,0.0002,-0.0005,100.0,518.67,642.06,1583.56,1409.31,14.62,21.61,553.61,2388.09,9055.66,1.3,47.48,521.55,2388.1,8130.92,8.4333,0.03,395,2388,100.0,38.7,23.1905,,
80,41,0.0049,0.0003,100.0,518.67,642.43,1592.54,1401.49,14.62,21.61,554.12,2388.12,9048.25,1.3,47.64,521.11,2388.1,8136.41,8.4701,0.03,393,2388,100.0,38.85,23.2436,,
80,42,0.0029,-0.0001,100.0,518.67,643.44,1587.71,1408.84,14.62,21.61,553.18,2388.1,9047.75,1.3,47.59,521.61,2388.11,8132.3,8.4211,0.03,393,2388,100.0,38.84,23.2439,,
80,43,-0.004,-0.0005,100.0,518.67,642.46,1582.82,1413.67,14.62,21.61,552.94,2388.12,9049.83,1.3,47.73,521.46,2388.04,8137.5,8.4385,0.03,393,2388,100.0,38.88,23.298,,
80,44,-0.0016,-0.0001,100.0,518.67,642.95,1587.97,1408.29,14.62,21.61,553.37,2388.09,9053.2,1.3,47.47,521.73,2388.16,8127.81,8.425,0.03,395,2388,100.0,38.62,23.2653,,
80,45,0.0029,-0.0005,100.0,518.67,642.68,1591.31,1411.79,14.62,21.61,552.86,2388.08,9047.17,1.3,47.37,521.34,2388.07,8131.3,8.4331,0.03,394,2388,100.0,38.7,23.2211,,
80,46,0.003,0.0003,100.0,518.67,642.87,1590.05,1408.45,14.62,21.61,553.39,2388.09,9058.81,1.3,47.59,521.39,2388.1,8136.89,8.4216,0.03,393,2388,100.0,38.63,23.3665,,
80,47,-0.0004,0.0,100.0,518.67,642.53,1586.42,1408.0,14.62,21.61,554.29,2388.14,9050.7,1.3,47.49,521.72,2388.18,8123.64,8.4219,0.03,393,2388,100.0,38.82,23.3231,,
80,48,-0.0031,-0.0002,100.0,518.67,642.71,1583.68,1406.56,14.62,21.61,553.9,2388.13,9064.8,1.3,47.52,521.39,2388.12,8131.74,8.4648,0.03,392,2388,100.0,38.88,23.2074,,
80,49,0.0001,0.0003,100.0,518.67,643.36,1588.18,1412.39,14.62,21.61,553.37,2388.06,9042.68,1.3,47.34,521.58,2388.12,8141.18,8.4587,0.03,392,2388,100.0,38.64,23.2376,,
80,50,-0.0038,-0.0002,100.0,518.67,642.58,1593.51,1406.64,14.62,21.61,553.47,2388.09,9053.68,1.3,47.5,521.37,2388.11,8133.14,8.456,0.03,395,2388,100.0,38.89,23.3301,,
80,51,0.0022,0.0002,100.0,518.67,643.43,1593.97,1403.61,14.62,21.61,553.24,2388.12,9060.41,1.3,47.51,521.72,2388.13,8137.34,8.4217,0.03,394,2388,100.0,38.86,23.336,,
80,52,-0.0023,0.0,100.0,518.67,642.39,1589.67,1406.97,14.62,21.61,553.2,2388.15,9057.12,1.3,47.76,521.48,2388.11,8134.08,8.444,0.03,395,2388,100.0,38.78,23.2335,,
80,53,0.0,-0.0002,100.0,518.67,642.54,1589.1,1407.65,14.62,21.61,552.67,2388.16,9061.32,1.3,47.62,521.37,2388.11,8136.25,8.4387,0.03,393,2388,100.0,38.73,23.3949,,
80,54,0.0035,0.0003,100.0,518.67,643.21,1595.43,1413.28,14.62,21.61,552.93,2388.1,9055.28,1.3,47.39,521.57,2388.06,8132.08,8.4364,0.03,393,2388,100.0,38.81,23.3826,,
80,55,-0.0005,0.0005,100.0,518.67,642.19,1590.14,1408.26,14.62,21.61,553.58,2388.1,9048.49,1.3,47.44,521.35,2388.08,8128.04,8.4788,0.03,394,2388,100.0,38.76,23.3977,,
80,56,-0.0022,0.0,100.0,518.67,642.8,1588.49,1411.06,14.62,21.61,553.29,2388.08,9058.53,1.3,47.59,521.25,2388.14,8128.06,8.4451,0.03,394,2388,100.0,38.87,23.3121,,
80,57,-0.001,-0.0001,100.0,518.67,642.67,1589.66,1410.16,14.62,21.61,553.67,2388.08,9059.56,1.3,47.65,521.43,2388.14,8132.59,8.4396,0.03,393,2388,100.0,38.85,23.3452,,
80,58,-0.0015,-0.0,100.0,518.67,642.66,1593.6,1410.83,14.62,21.61,553.2,2388.16,9061.82,1.3,47.72,521.11,2388.1,8137.02,8.4211,0.03,392,2388,100.0,38.86,23.3301,,
80,59,-0.0009,0.0003,100.0,518.67,642.18,1590.13,1406.32,14.62,21.61,553.33,2388.06,9055.54,1.3,47.41,521.28,2388.14,8137.56,8.4571,0.03,393,2388,100.0,38.86,23.2861,,
80,60,-0.0008,0.0003,100.0,518.67,642.44,1579.75,1411.16,14.62,21.61,553.68,2388.12,9058.13,1.3,47.49,521.8,2388.14,8139.57,8.4532,0.03,394,2388,100.0,38.89,23.237,,
80,61,-0.0022,-0.0004,100.0,518.67,642.58,1589.27,1411.92,14.62,21.61,553.85,2388.14,9055.21,1.3,47.58,521.0,2388.12,8129.83,8.4531,0.03,393,2388,100.0,38.69,23.288,,
80,62,-0.0064,0.0001,100.0,518.67,642.82,1587.98,1413.99,14.62,21.61,553.2,2388.16,9053.77,1.3,47.61,521.85,2388.08,8134.98,8.4692,0.03,393,2388,100.0,38.77,23.2208,,
80,63,0.0005,-0.0003,100.0,518.67,642.55,1589.93,1400.48,14.62,21.61,553.27,2388.1,9063.05,1.3,47.61,520.92,2388.1,8140.91,8.436,0.03,394,2388,100.0,38.88,23.4023,,
80,64,0.0014,-0.0,100.0,518.67,642.59,1593.67,1414.14,14.62,21.61,553.62,2388.17,9058.61,1.3,47.4,521.37,2388.15,8138.48,8.4602,0.03,392,2388,100.0,38.85,23.2629,,
80,65,0.0029,0.0,100.0,518.67,643.03,1587.75,1411.0,14.62,21.61,553.54,2388.09,9052.62,1.3,47.56,521.69,2388.13,8136.31,8.4243,0.03,392,2388,100.0,38.62,23.3769,,
80,66,-0.0007,0.0001,100.0,518.67,642.85,1594.71,1404.12,14.62,21.61,553.77,2388.1,9063.22,1.3,47.5,521.2,2388.04,8139.13,8.4944,0.03,391,2388,100.0,38.81,23.3268,,
80,67,-0.0002,0.0003,100.0,518.67,642.84,1594.05,1407.89,14.62,21.61,553.75,2388.13,9058.81,1.3,47.5,521.14,2388.09,8136.21,8.4648,0.03,393,2388,100.0,38.77,23.2953,,
80,68,0.0027,0.0004,100.0,518.67,642.83,1588.48,1415.33,14.62,21.61,553.41,2388.09,9059.7,1.3,47.63,521.01,2388.04,8138.85,8.4509,0.03,393,2388,100.0,38.75,23.2943,,
80,69,0.0016,-0.0002,100.0,518.67,642.36,1591.77,1411.79,14.62,21.61,552.92,2388.07,9056.95,1.3,47.72,520.91,2388.13,8132.5,8.4338,0.03,394,2388,100.0,38.85,23.3112,,
80,70,0.0023,0.0005,100.0,518.67,642.45,1594.06,1410.72,14.62,21.61,553.05,2388.09,9061.66,1.3,47.56,521.46,2388.09,8138.11,8.4743,0.03,394,2388,100.0,38.95,23.2617,,
80,71,-0.0004,0.0003,100.0,518.67,642.32,1593.2,1406.88,14.62,21.61,553.29,2388.15,9050.43,1.3,47.55,521.87,2388.15,8139.98,8.4209,0.03,393,2388,100.0,38.9,23.2054,,
80,72,0.0012,0.0001,100.0,518.67,642.57,1593.52,1407.98,14.62,21.61,553.87,2388.13,9062.05,1.3,47.53,520.54,2388.11,8133.75,8.4147,0.03,395,2388,100.0,38.93,23.2035,,
80,73,-0.0012,-0.0003,100.0,518.67,642.86,1590.87,1415.69,14.62,21.61,553.1,2388.06,9056.77,1.3,47.53,521.59,2388.13,8134.35,8.4553,0.03,394,2388,100.0,38.94,23.3709,,
80,74,0.0013,-0.0004,100.0,518.67,643.48,1601.68,1406.05,14.62,21.61,553.41,2388.15,9061.21,1.3,47.63,521.31,2388.17,8135.98,8.48,0.03,393,2388,100.0,38.86,23.3327,,
80,75,0.0055,-0.0004,100.0,518.67,643.6,1589.46,1408.42,14.62,21.61,553.21,2388.07,9050.65,1.3,47.7,521.24,2388.11,8138.69,8.4374,0.03,393,2388,100.0,38.74,23.3284,,
80,76,-0.0022,-0.0003,100.0,518.67,642.85,1592.64,1409.51,14.62,21.61,552.92,2388.12,9058.74,1.3,47.42,521.28,2388.19,8141.14,8.4292,0.03,393,2388,100.0,38.66,23.2669,,
80,77,-0.0006,-0.0003,100.0,518.67,642.87,1592.87,1410.28,14.62,21.61,553.68,2388.14,9056.53,1.3,47.61,522.0,2388.11,8141.17,8.4445,0.03,393,2388,100.0,38.88,23.2837,,
80,78,-0.004,-0.0001,100.0,518.67,642.76,1591.6,1401.32,14.62,21.61,553.71,2388.11,9062.25,1.3,47.56,521.62,2388.14,8138.45,8.4567,0.03,393,2388,100.0,38.91,23.2845,,
80,79,-0.0015,-0.0003,100.0,518.67,642.63,1585.78,1404.45,14.62,21.61,553.57,2388.09,9064.85,1.3,47.49,521.16,2388.08,8138.74,8.4193,0.03,392,2388,100.0,38.68,23.3059,,
80,80,0.001,-0.0,100.0,518.67,642.96,1586.68,1410.15,14.62,21.61,553.31,2388.19,9061.89,1.3,47.76,521.28,2388.13,8139.44,8.4344,0.03,392,2388,100.0,38.61,23.2109,,
80,81,0.0025,-0.0002,100.0,518.67,642.55,1588.12,1405.85,14.62,21.61,553.8,2388.11,9051.52,1.3,47.54,521.04,2388.08,8136.99,8.4551,0.03,394,2388,100.0,38.73,23.2479,,
80,82,0.002,0.0005,100.0,518.67,642.86,1596.78,1409.48,14.62,21.61,552.91,2388.09,9060.49,1.3,47.62,521.42,2388.15,8141.24,8.4387,0.03,395,2388,100.0,38.67,23.1955,,
80,83,0.0024,-0.0004,100.0,518.67,642.96,1592.99,1411.21,14.62,21.61,553.66,2388.1,9057.14,1.3,47.51,521.02,2388.1,8136.05,8.4323,0.03,395,2388,100.0,38.86,23.2805,,
80,84,0.0005,-0.0,100.0,518.67,642.92,1590.97,1415.45,14.62,21.61,553.79,2388.08,9063.72,1.3,47.56,521.56,2388.12,8137.1,8.4401,0.03,393,2388,100.0,38.66,23.2036,,
80,85,0.0007,-0.0,100.0,518.67,642.33,1585.72,1410.25,14.62,21.61,553.0,2388.14,9056.17,1.3,47.52,521.26,2388.15,8140.41,8.4518,0.03,393,2388,100.0,38.92,23.26,,
80,86,0.0014,-0.0003,100.0,518.67,642.95,1590.41,1411.49,14.62,21.61,552.93,2388.12,9063.71,1.3,47.57,521.51,2388.08,8138.47,8.4126,0.03,393,2388,100.0,38.82,23.3938,,
80,87,-0.0019,-0.0003,100.0,518.67,642.64,1586.41,1409.7,14.62,21.61,553.01,2388.07,9065.05,1.3,47.64,521.33,2388.12,8137.46,8.4648,0.03,395,2388,100.0,38.75,23.2764,,
80,88,-0.0038,-0.0001,100.0,518.67,642.76,1590.81,1405.7,14.62,21.61,553.14,2388.06,9063.43,1.3,47.57,521.67,2388.12,8136.04,8.4105,0.03,393,2388,100.0,38.92,23.2483,,
80,89,0.0008,0.0003,100.0,518.67,642.79,1583.87,1405.43,14.62,21.61,553.59,2388.13,9062.05,1.3,47.51,521.62,2388.12,8139.05,8.4359,0.03,392,2388,100.0,38.79,23.3032,,
80,90,0.0016,0.0002,100.0,518.67,642.8,1588.53,1411.48,14.62,21.61,553.03,2388.15,9061.33,1.3,47.6,521.36,2388.17,8144.21,8.4692,0.03,392,2388,100.0,38.85,23.3283,,
80,91,-0.0034,-0.0004,100.0,518.67,642.78,1592.97,1411.32,14.62,21.61,553.26,2388.11,9055.87,1.3,47.58,521.31,2388.09,8140.47,8.4818,0.03,392,2388,100.0,38.86,23.3404,,
80,92,0.0026,0.0004,100.0,518.67,643.17,1590.56,1417.39,14.62,21.61,553.57,2388.11,9063.49,1.3,47.59,521.04,2388.08,8146.38,8.4031,0.03,394,2388,100.0,38.72,23.253,,
80,93,0.0015,0.0002,100.0,518.67,642.9,1593.57,1414.06,14.62,21.61,553.25,2388.11,9064.04,1.3,47.36,521.08,2388.11,8137.71,8.4574,0.03,394,2388,100.0,38.85,23.2456,,
80,94,-0.0023,-0.0005,100.0,518.67,642.54,1589.39,1409.8,14.62,21.61,553.79,2388.14,9062.26,1.3,47.72,521.77,2388.13,8140.83,8.4487,0.03,392,2388,100.0,39.0,23.3886,,
80,95,0.0005,-0.0003,100.0,518.67,642.9,1590.33,1400.61,14.62,21.61,553.09,2388.13,9060.24,1.3,47.42,521.15,2388.09,8148.43,8.4951,0.03,393,2388,100.0,38.73,23.2996,,
80,96,0.0006,0.0004,100.0,518.67,642.63,1593.16,1413.39,14.62,21.61,554.08,2388.08,9064.16,1.3,47.46,521.88,2388.08,8138.23,8.4816,0.03,393,2388,100.0,38.86,23.2899,,
80,97,-0.0016,-0.0005,100.0,518.67,642.71,1586.68,1407.59,14.62,21.61,553.77,2388.13,9067.37,1.3,47.47,521.49,2388.1,8139.02,8.4498,0.03,393,2388,100.0,38.81,23.1854,,
